CITY,IATA,URL,GROKVIBE,ACTIVITYEMOJI,SHORTTITLE
Ho Chi Minh City,SGN,https://www.getyourguide.com/ho-chi-minh-city-l272/saigon-hop-on-hop-off-bus-tour-4-24-or-48-hours-t392990/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderSGN,explorer,🗺,Saigon Hop-On Hop-Off Bus
Ho Chi Minh City,SGN,https://www.viator.com/tours/Ho-Chi-Minh-City/Saigons-private-FOODWALK-tour/d352-136779P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderSGN,foodie,🍜,Saigon Private Foodwalk
Ho Chi Minh City,SGN,https://www.viator.com/tours/Ho-Chi-Minh-City/VIP-CU-CHI-TUNNELS-AND-MEKONG-DELTA/d352-20086P8?pid=P00312625&mcid=42383&medium=link&campaign=YonderSGN,history,🏛,VIP Cu Chi Tunnels Mekong
Ho Chi Minh City,SGN,https://www.viator.com/tours/Ho-Chi-Minh-City/Half-Day-Ho-Chi-Minh-City-Tour-by-Jeep/d352-36430P7?pid=P00312625&mcid=42383&medium=link&campaign=YonderSGN,adventure,🏔,Ho Chi Minh City by Jeep
Mumbai,BOM,https://www.getyourguide.com/mumbai-l201/mumbai-half-day-city-tour-with-a-local-t953819/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBOM,explorer,🗺,Mumbai Half Day City Local
Mumbai,BOM,https://www.getyourguide.com/mumbai-l201/mumbai-city-tour-elephanta-caves-dharavi-slum-woptions-t388283/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBOM,history,🏛,Mumbai City Elephanta Dharavi
Mumbai,BOM,https://www.getyourguide.com/mumbai-l201/mumbai-private-guided-city-highlights-tour-t864628/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBOM,explorer,🗺,Mumbai Private City Highlights
Mumbai,BOM,https://www.viator.com/tours/Mumbai/Private-Bollywood-Tour-Including-Lunch/d953-22605P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderBOM,culture,🎭,Mumbai Bollywood Tour Lunch
Mumbai,BOM,https://www.viator.com/tours/Mumbai/Private-Walking-Tour-of-Dharavi-Slum/d953-34181P5?pid=P00312625&mcid=42383&medium=link&campaign=YonderBOM,explorer,🗺,Dharavi Slum Walking Tour
Mumbai,BOM,https://www.viator.com/tours/Mumbai/Mumbai-City-Dabbawala-aka-Lunchbox-Train-Ride-Tour-The-Unfeigned-Mumbai/d953-67082P29?pid=P00312625&mcid=42383&medium=link&campaign=YonderBOM,foodie,🍜,Dabbawala Lunchbox Train Ride
Nairobi,NBO,https://www.getyourguide.com/nairobi-l267/market-tour-and-traditional-kenyan-cooking-class-in-nairobi-t763178/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderNBO,foodie,🍜,Nairobi Market Kenyan Cooking
Nairobi,NBO,https://www.getyourguide.com/nairobi-l267/nairobi-national-park-early-morning-or-afternoon-game-drive-t391848/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderNBO,nature,🌿,Nairobi National Park Game Drive
Nairobi,NBO,https://www.getyourguide.com/nairobi-l267/amboseli-national-park-full-day-tour-from-nairobi-t541607/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderNBO,adventure,🏔,Amboseli National Park Day Tour
Nairobi,NBO,https://www.viator.com/tours/Nairobi/Nairobi-National-Park-Tour/d5280-44482P25?pid=P00312625&mcid=42383&medium=link&campaign=YonderNBO,nature,🌿,Nairobi National Park Safari
Nairobi,NBO,https://www.viator.com/tours/Nairobi/3-days-group-joining-safari-to-Maasai-Mara-with-a-Land-Cruiser-Jeep/d5280-60115P44?pid=P00312625&mcid=42383&medium=link&campaign=YonderNBO,adventure,🏔,3-Day Maasai Mara Safari
Nairobi,NBO,https://www.viator.com/tours/Nairobi/3-Day-Masai-Mara-with-Transfers-Included/d5280-14455P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderNBO,adventure,🏔,Maasai Mara Transfers Included
Shanghai,PVG,https://www.getyourguide.com/shanghai-l178/shanghai-huangpu-river-night-cruise-ticket-for-adult-t877317/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderPVG,adventure,🏔,Huangpu River Night Cruise
Shanghai,PVG,https://www.getyourguide.com/shanghai-l178/shanghai-tower-observation-deck-skip-the-line-ticket-meal-t728473/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderPVG,experience,✨,Shanghai Tower Observation Deck
Shanghai,PVG,https://www.getyourguide.com/shanghai-l178/shanghai-era-theatre-acrobatics-ticket-t695680/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderPVG,culture,🎟,ERA Theatre Acrobatics Show
Shanghai,PVG,https://www.viator.com/tours/Shanghai/Best-of-Shanghai-Day-Tour-including-Jade-Buddha-Temple-and-The-Bund/d325-2052SIC_01?pid=P00312625&mcid=42383&medium=link&campaign=YonderPVG,explorer,🗺,Best of Shanghai Jade Buddha
Shanghai,PVG,https://www.viator.com/tours/Shanghai/Shanghai-Bund-Night-Tour-Oriental-Pearl-TV-Tower-Huangpu-River-Cruise-Xintiandi/d325-37241P8?pid=P00312625&mcid=42383&medium=link&campaign=YonderPVG,nightlife,🍸,Bund Night Oriental Pearl Cruise
Shanghai,PVG,https://www.viator.com/tours/Shanghai/Private-Full-Day-Tour-All-Inclusive-Shanghai-Incredible-Highlights-with-Huangpu-River-Cruise/d325-26501P6?pid=P00312625&mcid=42383&medium=link&campaign=YonderPVG,explorer,🗺,Shanghai Highlights Huangpu Cruise
Taipei,TPE,https://www.getyourguide.com/taipei-101-observatory-l76050/taipei-101-skip-the-line-observatory-deck-ticket-t319373/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderTPE,experience,✨,Taipei 101 Observatory Skip-Line
Taipei,TPE,https://www.getyourguide.com/taipei-city-l190/taipei-fun-pass-to-16-attractions-and-tours-t384253/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderTPE,explorer,🗺,Taipei Unlimited Fun Pass Attractions
Taipei,TPE,https://www.getyourguide.com/national-palace-museum-l106307/taiwan-national-palace-museum-e-ticket-t249007/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderTPE,history,🏛,National Palace Museum
Taipei,TPE,https://www.viator.com/tours/Taipei/Street-Food-Tour-Taipei/d5262-24380P342?pid=P00312625&mcid=42383&medium=link&campaign=YonderTPE,foodie,🍜,Taipei Street Food Tour
Taipei,TPE,https://www.viator.com/tours/Taipei/Taipei-Half-Day-City-Tour/d5262-3071HA?pid=P00312625&mcid=42383&medium=link&campaign=YonderTPE,explorer,🗺,Taipei Half Day City
Taipei,TPE,https://www.viator.com/tours/Taipei/Private-Custom-Tour-Taipei-in-a-Day/d5262-6279TPECUSTOM?pid=P00312625&mcid=42383&medium=link&campaign=YonderTPE,explorer,🗺,Taipei Private Custom Day
Zanzibar,ZNZ,https://www.getyourguide.com/zanzibar-l871/zanzibar-stone-town-spice-farm-tour-with-lunch-t275667/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZNZ,foodie,🍜,Stone Town Spice Farm Lunch
Zanzibar,ZNZ,https://www.getyourguide.com/zanzibar-l871/nungwi-aquarium-to-swim-with-sea-turtles-t600332/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZNZ,nature,🌿,Nungwi Swim Sea Turtles
Zanzibar,ZNZ,https://www.getyourguide.com/zanzibar-l871/zanzibar-masai-village-visit-with-sunset-cruise-t1110090/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZNZ,culture,🎭,Masai Village Sunset Cruise
Zanzibar,ZNZ,https://www.viator.com/tours/Zanzibar/Full-Day-Group-tour-To-Mnemba-Island-For-Snorkeling-Activities/d5590-244436P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderZNZ,adventure,🏔,Mnemba Island Snorkeling
Zanzibar,ZNZ,https://www.viator.com/tours/Zanzibar/Safari-blue-full-day-boat-trip/d5590-193132P5?pid=P00312625&mcid=42383&medium=link&campaign=YonderZNZ,adventure,🏔,Safari Blue Boat Trip
Zanzibar,ZNZ,https://www.viator.com/tours/Zanzibar/Prison-Island-Tour/d5590-34358P7?pid=P00312625&mcid=42383&medium=link&campaign=YonderZNZ,history,🏛,Prison Island Giant Tortoises
Budapest,BUD,https://www.getyourguide.com/budapest-l29/budapest-city-highlights-sightseeing-cruise-t73250/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBUD,adventure,🏔,Budapest City Highlights Cruise
Budapest,BUD,https://www.getyourguide.com/budapest-l29/budapest-buda-castle-caves-walking-tour-t391260/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBUD,history,🏛,Budapest Buda Castle Caves
Budapest,BUD,https://www.getyourguide.com/budapest-l29/budapest-2-hour-city-highlights-tour-with-local-t890417/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBUD,explorer,🗺,Budapest City Highlights Local
Budapest,BUD,https://www.viator.com/tours/Budapest/All-in-One-Budapest/d499-14466P9?pid=P00312625&mcid=42383&medium=link&campaign=YonderBUD,culture,🎭,All In One Budapest
Budapest,BUD,https://www.viator.com/tours/Budapest/Budapest-History-Sightseeing-Free-Walking-Tour/d499-133252P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderBUD,history,🏛,Budapest History Sightseeing Walking
Budapest,BUD,https://www.viator.com/tours/Budapest/Full-Day-Sightseeing-Tour-8-hours/d499-42727P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderBUD,foodie,🍜,Budapest Full Day Sightseeing
Copenhagen,CPH,https://www.getyourguide.com/copenhagen-l12/copenhagen-canal-boat-tour-from-gammel-strand-t37848/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderCPH,adventure,🏔,Copenhagen Canal Boat Gammel Strand
Copenhagen,CPH,https://www.getyourguide.com/copenhagen-l12/copenhagen-classic-canal-tour-the-harbour-t462004/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderCPH,explorer,🗺,Copenhagen Classic Canal Harbour
Copenhagen,CPH,https://www.getyourguide.com/copenhagen-l12/copenhagen-s-a-taste-of-denmark-tasting-tour-t21977/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderCPH,foodie,🍜,Copenhagen Taste Denmark Tour
Copenhagen,CPH,https://www.viator.com/tours/Copenhagen/Total-Copenhagen-Day-Tour-Highlights-and-Hygge/d463-262506P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderCPH,culture,🎭,Copenhagen Day Highlights Hygge
Copenhagen,CPH,https://www.viator.com/tours/Copenhagen/Copenhagen-Highlights-3-Hour-Bike-Tour/d463-48022P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderCPH,adventure,🏔,Copenhagen Highlights Bike Tour
Copenhagen,CPH,https://www.viator.com/tours/Copenhagen/Copenhagen-In-A-Nutshell-Highlight-Express/d463-262506P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderCPH,nightlife,🍸,Copenhagen Nutshell Highlight Express
Porto,OPO,https://www.getyourguide.com/porto-l151/porto-port-wine-tour-with-7-port-tastings-t71702/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOPO,foodie,🍜,Porto Port Wine Seven Tastings
Porto,OPO,https://www.getyourguide.com/porto-l151/from-porto-douro-valley-w-boat-tour-wine-tasting-lunch-t73660/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOPO,explorer,🗺,Porto Douro Valley Boat Wine
Porto,OPO,https://www.getyourguide.com/porto-l151/porto-tour-on-a-sailboat-shared-or-private-sunset-option-t645277/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOPO,adventure,🏔,Porto Sailboat Sunset Tour
Porto,OPO,https://www.viator.com/tours/Porto/Porto-Walking-Tour-Lello-Bookshop-River-Cruise-and-Cable-Car/d26879-6874P188?pid=P00312625&mcid=42383&medium=link&campaign=YonderOPO,culture,🎭,Porto Walking Lello Bookshop River
Porto,OPO,https://www.viator.com/tours/Porto/Douro-Valley-Wine-Tour-with-Lunch-Tastings-and-River-Cruise/d26879-7592P12?pid=P00312625&mcid=42383&medium=link&campaign=YonderOPO,foodie,🍜,Douro Valley Wine Lunch River
Porto,OPO,https://www.viator.com/tours/Porto/Port-Wine-Tour-with-11-tastings/d26879-7372P30?pid=P00312625&mcid=42383&medium=link&campaign=YonderOPO,nightlife,🍸,Porto Port Wine Eleven Tastings
Florence,FLR,https://www.getyourguide.com/florence-l32/florence-walking-guided-tour-t885153/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderFLR,explorer,🗺,Florence Walking Guided Tour
Florence,FLR,https://www.getyourguide.com/florence-l32/florence-4-hour-private-tour-including-uffizi-accademia-t163794/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderFLR,history,🏛,Florence Private Uffizi Accademia
Florence,FLR,https://www.getyourguide.com/florence-l32/florence-guided-walking-tour-exclusive-duomo-dome-climb-t876391/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderFLR,culture,🎟,Florence Guided Duomo Dome Climb
Florence,FLR,https://www.viator.com/tours/Florence/Small-Group-Skip-the-Line-Best-of-Florence-Walking-Tour-with-David-and-the-Duomo/d519-15693P12?pid=P00312625&mcid=42383&medium=link&campaign=YonderFLR,history,🏛,Florence Skip Line David Duomo
Florence,FLR,https://www.viator.com/tours/Florence/Small-Group-Florence-In-a-Day-with-David-and-Duomo-and-Uffizi/d519-15693P27?pid=P00312625&mcid=42383&medium=link&campaign=YonderFLR,adventure,🏔,Florence Day David Duomo Uffizi
Florence,FLR,https://www.viator.com/tours/Florence/Florence-In-A-Day-David-and-Duomo-Only/d519-51192P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderFLR,foodie,🍜,Florence David Duomo Day Only
Venice,VCE,https://www.getyourguide.com/venice-l35/venice-full-day-sightseeing-tour-with-gondola-ride-t356200/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderVCE,adventure,🏔,Venice Sightseeing Gondola Ride
Venice,VCE,https://www.getyourguide.com/venice-l35/venice-grand-canal-one-hour-boat-tour-t6851/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderVCE,explorer,🗺,Venice Grand Canal Boat Tour
Venice,VCE,https://www.getyourguide.com/venice-l35/venice-st-mark-s-basilica-doge-s-palace-gondola-ride-t426730/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderVCE,history,🏛,Venice Basilica Doge Palace Gondola
Venice,VCE,https://www.viator.com/tours/Venice/Venice-Walking-Tour-and-Gondola-Ride/d522-2495TOUR2?pid=P00312625&mcid=42383&medium=link&campaign=YonderVCE,explorer,🗺,Venice Walking Gondola Ride
Venice,VCE,https://www.viator.com/tours/Venice/Small-Group-Venice-In-A-Day-With-Basilica-San-Marco-and-Doges-Palace-plus-Gondola-Ride/d522-15693P31?pid=P00312625&mcid=42383&medium=link&campaign=YonderVCE,culture,🎭,Venice Day Basilica Doges Gondola
Venice,VCE,https://www.viator.com/tours/Venice/Heart-of-Venice-Doges-Palace-Basilica-charming-gondola-ride-and-panoramic-tour/d522-21441P74?pid=P00312625&mcid=42383&medium=link&campaign=YonderVCE,nightlife,🍸,Venice Heart Doges Palace Panoramic
Edinburgh,EDI,https://www.getyourguide.com/edinburgh-l44/edinburgh-old-town-walking-tour-with-castle-entry-t995081/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEDI,history,🏛,Edinburgh Old Town Castle Entry
Edinburgh,EDI,https://www.getyourguide.com/edinburgh-l44/underground-guided-tour-beneath-edinburgh-s-royal-mile-t76378/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEDI,adventure,🏔,Edinburgh Underground Royal Mile
Edinburgh,EDI,https://www.getyourguide.com/edinburgh-l44/city-tour-grand-24-or-48-hour-ticket-t36220/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEDI,explorer,🗺,Edinburgh City Grand Hop On Ticket
Edinburgh,EDI,https://www.viator.com/tours/Edinburgh/Edinburgh-Castle-Walking-Tour-Complete-With-Skip-The-Line-Entry/d739-69714P3?pid=P00312625&mcid=42383&medium=link&campaign=YonderEDI,history,🏛,Edinburgh Castle Skip Line Entry
Edinburgh,EDI,https://www.viator.com/tours/Edinburgh/Edinburgh-Full-day-Walking-Tour-With-Castle-Tickets/d739-454922P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderEDI,culture,🎭,Edinburgh Full Day Castle Tickets
Edinburgh,EDI,https://www.viator.com/tours/Edinburgh/Secrets-of-Edinburghs-Royal-Mile-Afternoon-Walking-Tour-with-Edinburgh-Castle-Visit/d739-293401SECRETS?pid=P00312625&mcid=42383&medium=link&campaign=YonderEDI,nightlife,🍸,Edinburgh Royal Mile Secrets Tour
Stockholm,ARN,https://www.getyourguide.com/stockholm-l50/stockholm-archipelago-sightseeing-tour-t33191/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderARN,nature,🌿,Stockholm Archipelago Sightseeing Tour
Stockholm,ARN,https://www.getyourguide.com/stockholm-l50/stockholm-old-town-walking-tour-with-local-guide-t669048/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderARN,history,🏛,Stockholm Old Town Walking Local
Stockholm,ARN,https://www.getyourguide.com/stockholm-l50/stockholm-by-land-and-water-on-the-amphibious-bus-tour-t191642/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderARN,adventure,🏔,Stockholm Land Water Amphibious Bus
Stockholm,ARN,https://www.viator.com/tours/Stockholm/3h-walking-tour-small-group-max-10-people-Stockholm/d907-203746P9?pid=P00312625&mcid=42383&medium=link&campaign=YonderARN,explorer,🗺,Stockholm Walking Small Group
Stockholm,ARN,https://www.viator.com/tours/Stockholm/Stockholm-Top-attractions-all-inclusive-Gran-Tour/d907-132666P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderARN,culture,🎭,Stockholm Top Attractions Gran Tour
Stockholm,ARN,https://www.viator.com/tours/Stockholm/Stockholm-Old-Town-Highlights-Royal-Palace-Vasa-Musum-Tour/d907-332547P390?pid=P00312625&mcid=42383&medium=link&campaign=YonderARN,foodie,🍜,Stockholm Old Town Royal Palace Vasa
Zurich,ZRH,https://www.getyourguide.com/zurich-l55/zurich-city-tour-with-cruise-chocolate-t75865/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZRH,foodie,🍜,Zurich City Tour Cruise Chocolate
Zurich,ZRH,https://www.getyourguide.com/zurich-l55/stories-of-the-old-town-discover-zurich-s-historic-center-t13264/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZRH,history,🏛,Zurich Stories Old Town Historic
Zurich,ZRH,https://www.getyourguide.com/zurich-l55/zurich-open-top-bus-sightseeing-tour-with-optional-cruise-t507002/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderZRH,explorer,🗺,Zurich Open Top Bus Sightseeing
Zurich,ZRH,https://www.viator.com/tours/Zurich/Zurich-City-Highlights-with-Felsenegg-Cable-Car-Ride/d577-3885SW301ZHR?pid=P00312625&mcid=42383&medium=link&campaign=YonderZRH,adventure,🏔,Zurich City Highlights Cable Car
Zurich,ZRH,https://www.viator.com/tours/Zurich/Zurich-Tour-Including-Lake-Cruise-and-Lindt-Chocolate-Factory-Outlet/d577-3885CHOC?pid=P00312625&mcid=42383&medium=link&campaign=YonderZRH,foodie,🍜,Zurich Lake Cruise Lindt Chocolate
Zurich,ZRH,https://www.viator.com/tours/Zurich/Zurich-Old-Town-Walking-Tour/d577-8812OTSTORIES?pid=P00312625&mcid=42383&medium=link&campaign=YonderZRH,culture,🎭,Zurich Old Town Walking Tour
Brussels,BRU,https://www.getyourguide.com/brussels-l8/brussels-all-in-tour-food-chocolate-beer-sightseeing-t43870/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBRU,foodie,🍜,Brussels All In Food Chocolate Beer
Brussels,BRU,https://www.getyourguide.com/brussels-l8/art-nouveau-brussels-tour-t64900/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBRU,culture,🎭,Art Nouveau Brussels Tour
Brussels,BRU,https://www.getyourguide.com/brussels-l8/brussels-private-walking-tour-t532402/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderBRU,explorer,🗺,Brussels Private Walking Tour
Brussels,BRU,https://www.viator.com/tours/Brussels/Legends-of-Brussels/d458-74908P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderBRU,history,🏛,Legends Brussels Walking Tour
Brussels,BRU,https://www.viator.com/tours/Brussels/Tell-Me-About-Brussels-Perfect-Introduction-PayWhatYouWant-with-Booking-Fee/d458-163752P8?pid=P00312625&mcid=42383&medium=link&campaign=YonderBRU,explorer,🗺,Tell Me About Brussels Introduction
Brussels,BRU,https://www.viator.com/tours/Brussels/Beer-and-Chocolate-Tour-in-Brussels/d458-57968P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderBRU,nightlife,🍸,Brussels Beer Chocolate Tour
Kraków,KRK,https://www.getyourguide.com/krakow-l40/wawel-castle-cathedral-skip-the-line-small-group-tour-t508499/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKRK,history,🏛,Krakow Wawel Castle Cathedral
Kraków,KRK,https://www.getyourguide.com/krakow-l40/from-krakow-auschwitz-birkenau-guided-tour-hotel-pickup-t88880/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKRK,history,🏛,Krakow Auschwitz Birkenau Guided
Kraków,KRK,https://www.getyourguide.com/krakow-l40/wieliczka-salt-mine-from-krakow-t172110/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKRK,adventure,🏔,Krakow Wieliczka Salt Mine
Kraków,KRK,https://www.viator.com/tours/Krakow/Krakow-Old-Town-Guided-Walking-Tour/d529-7177P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderKRK,explorer,🗺,Krakow Old Town Guided Walking
Kraków,KRK,https://www.viator.com/tours/Krakow/Day-Trip-to-Auschwitz-Birkenau-and-Wieliczka-Salt-Mine-from-Krakow-including-Lunch/d529-20231P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderKRK,culture,🎭,Krakow Auschwitz Salt Mine Lunch
Kraków,KRK,https://www.viator.com/tours/Krakow/Sightseeing-Bike-Tour-of-Krakow/d529-3291BIKE?pid=P00312625&mcid=42383&medium=link&campaign=YonderKRK,foodie,🍜,Krakow Sightseeing Bike Tour
Reykjavik,KEF,https://www.getyourguide.com/reykjavik-l30/grand-golden-circle-tour-t67012/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKEF,explorer,🗺,Reykjavik Grand Golden Circle Tour
Reykjavik,KEF,https://www.getyourguide.com/reykjavik-l30/southern-iceland-tour-t67018/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKEF,adventure,🏔,Reykjavik Southern Iceland Tour
Reykjavik,KEF,https://www.getyourguide.com/reykjavik-l30/reykjavik-golden-circle-kerid-crater-blue-lagoon-tour-t302953/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderKEF,nature,🌿,Reykjavik Golden Circle Blue Lagoon
Reykjavik,KEF,https://www.viator.com/tours/Reykjavik/Small-Group-Golden-Circle-Tour-and-Secret-Lagoon-Visit-from-Reykjavik/d905-7205P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderKEF,nature,🌿,Reykjavik Golden Circle Secret Lagoon
Reykjavik,KEF,https://www.viator.com/tours/Reykjavik/Golden-Circle-Classic-Day-Trip-from-Reykjavik/d905-2970AH12?pid=P00312625&mcid=42383&medium=link&campaign=YonderKEF,history,🏛,Reykjavik Golden Circle Classic
Reykjavik,KEF,https://www.viator.com/tours/Reykjavik/Reykjavik-Highlights-Walking-Tour/d905-72708P2?pid=P00312625&mcid=42383&medium=link&campaign=YonderKEF,culture,🎭,Reykjavik Highlights Walking Tour
Oslo,OSL,https://www.getyourguide.com/oslo-l38/oslo-hop-on-hop-off-city-sightseeing-tour-t4801/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOSL,explorer,🗺,Oslo Hop-On Hop-Off Sightseeing
Oslo,OSL,https://www.getyourguide.com/oslo-l38/oslo-fjord-dinner-cruise-on-sailing-ship-seafood-buffet-t944695/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOSL,foodie,🍜,Oslo Fjord Dinner Cruise Seafood
Oslo,OSL,https://www.getyourguide.com/oslofjord-l4240/oslo-best-view-of-the-oslofjord-hike-t365470/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderOSL,nature,🌿,Oslo Best View Oslofjord Hike
Oslo,OSL,https://www.viator.com/tours/Oslo/Walking-Tour-of-Central-Oslo/d902-474321P4?pid=P00312625&mcid=42383&medium=link&campaign=YonderOSL,history,🏛,Oslo Walking Central Tour
Oslo,OSL,https://www.viator.com/tours/Oslo/Oslo-Combo-Tour-Grand-City-Tour-and-Oslo-Fjord-Cruise/d902-6243OGT?pid=P00312625&mcid=42383&medium=link&campaign=YonderOSL,adventure,🏔,Oslo Grand City Fjord Cruise
Oslo,OSL,https://www.viator.com/tours/Oslo/Panoramic-Oslo-City-Sightseeing-Tour/d902-6243OPT?pid=P00312625&mcid=42383&medium=link&campaign=YonderOSL,culture,🎭,Oslo Panoramic City Sightseeing
Buenos Aires,EZE,https://www.getyourguide.com/buenos-aires-l1/buenos-aires-palermo-foodie-walking-tour-t437178/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEZE,foodie,🍜,Buenos Aires Palermo Foodie Walking
Buenos Aires,EZE,https://www.getyourguide.com/buenos-aires-l1/buenos-aires-premium-city-tour-t42557/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEZE,explorer,🗺,Buenos Aires Premium City Tour
Buenos Aires,EZE,https://www.getyourguide.com/tango-porteno-l111217/buenos-aires-tango-porteno-show-with-optional-dinner-t236082/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderEZE,culture,🎭,Buenos Aires Tango Porteno Dinner
Buenos Aires,EZE,https://www.viator.com/tours/Buenos-Aires/Small-Group-City-Tour-of-Buenos-Aires/d901-11143P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderEZE,explorer,🗺,Buenos Aires City Tour Small Group
Buenos Aires,EZE,https://www.viator.com/tours/Buenos-Aires/BA-Tour-in-1-Day-Recoleta-Cemetery-San-Telmo-Boca-Casa-Rosada/d901-455331P1?pid=P00312625&mcid=42383&medium=link&campaign=YonderEZE,history,🏛,Buenos Aires Recoleta Boca San Telmo
Buenos Aires,EZE,https://www.viator.com/tours/Buenos-Aires/Buenos-Aires-Walking-City-Tour/d901-5674P87?pid=P00312625&mcid=42383&medium=link&campaign=YonderEZE,nightlife,🍸,Buenos Aires Walking City Night
Lima,LIM,https://www.getyourguide.com/lima-l39/lima-colonial-city-excursion-with-catacombs-museum-visit-t378274/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderLIM,history,🏛,Lima Colonial City Catacombs Museum
Lima,LIM,https://www.getyourguide.com/lima-l39/lima-city-tour-of-lima-small-group-tour-t557664/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderLIM,explorer,🗺,Lima City Small Group Tour
Lima,LIM,https://www.getyourguide.com/lima-l39/panoramic-bus-in-lima-half-day--t556340/?partner_id=DEYJUF3&utm_medium=online_publisher&cmp=YonderLIM,adventure,🏔,Lima Panoramic Bus Half Day
Lima,LIM,https://www.viator.com/tours/Lima/Lima-City-Walking-Tour/d928-17020P5?pid=P00312625&mcid=42383&medium=link&campaign=YonderLIM,explorer,🗺,Lima City Walking Tour
